InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
566440,23360,SET 8 CANDLES VINTAGE DOILY,12,9/12/2011 15:19,1.95,15755.0,United Kingdom
552819,22730,ALARM CLOCK BAKELIKE IVORY,8,5/11/2011 12:50,3.75,16652.0,United Kingdom
579555,22113,GREY HEART HOT WATER BOTTLE,2,11/30/2011 11:08,4.25,16241.0,United Kingdom
541104,21993,FLORAL FOLK STATIONERY SET,2,1/13/2011 14:29,2.46,,United Kingdom
570688,22445,PENCIL CASE LIFE IS BEAUTIFUL,5,10/11/2011 16:29,2.95,,United Kingdom
562420,21967,PACK OF 12 SKULL TISSUES,1,8/4/2011 16:38,0.83,,United Kingdom
571065,22333,RETROSPOT PARTY BAG + STICKER SET,8,10/13/2011 14:59,1.65,12613.0,Germany
569105,23388,WOODLAND MINI BACKPACK,1,9/30/2011 12:35,4.15,16729.0,United Kingdom
542932,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2/2/2011 10:54,2.55,13089.0,United Kingdom
576076,22112,CHOCOLATE HOT WATER BOTTLE,1,11/13/2011 16:18,4.95,14382.0,United Kingdom
569472,21811,HANGING HEART WITH BELL,48,10/4/2011 12:38,0.39,14515.0,United Kingdom
548337,20727,LUNCH BAG  BLACK SKULL.,2,3/30/2011 14:06,1.65,18198.0,United Kingdom
568181,85204,HANGING WOOD AND FELT FLOWER,96,9/25/2011 13:42,0.12,17154.0,United Kingdom
558049,21725,SWEETIES  STICKERS,2,6/24/2011 14:16,0.85,15850.0,United Kingdom
571239,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,10/14/2011 14:54,4.15,12744.0,Singapore
538374,22385,JUMBO BAG SPACEBOY DESIGN,1,12/12/2010 11:17,1.95,14159.0,United Kingdom
554098,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,5/22/2011 13:01,1.65,14769.0,United Kingdom
570103,22383,LUNCH BAG SUKI DESIGN ,2,10/7/2011 12:18,1.65,15719.0,United Kingdom
566847,20728,LUNCH BAG CARS BLUE,3,9/15/2011 11:57,1.65,15005.0,United Kingdom
577473,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,11/20/2011 11:28,4.95,15919.0,United Kingdom
566008,21162,TOXIC AREA  DOOR HANGER ,4,9/8/2011 12:04,0.39,16426.0,United Kingdom
555533,22672,FRENCH BATHROOM SIGN BLUE METAL,4,6/5/2011 12:12,1.65,15722.0,United Kingdom
545301,22432,WATERING CAN PINK BUNNY,8,3/1/2011 12:26,1.95,12679.0,France
578822,23086,ZINC  STAR T-LIGHT HOLDER ,16,11/25/2011 14:00,1.25,13437.0,United Kingdom
572311,22804,PINK HANGING HEART T-LIGHT HOLDER,3,10/23/2011 15:45,2.95,14035.0,United Kingdom
565150,47422,ASSORTED MONKEY SUCTION CUP HOOK,48,9/1/2011 14:26,0.36,14298.0,United Kingdom
543541,20961,STRAWBERRY BATH SPONGE ,10,2/9/2011 14:44,1.25,12462.0,Spain
539295,85014A,BLACK/BLUE POLKADOT UMBRELLA,4,12/16/2010 16:54,5.95,13767.0,United Kingdom
564647,46118,FUNKY MONKEY CUSHION COVER,3,8/26/2011 13:56,0.85,17920.0,United Kingdom
559120,22659,LUNCH BOX I LOVE LONDON,2,7/6/2011 12:18,1.95,16393.0,United Kingdom
570424,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,4,10/10/2011 13:41,0.42,17372.0,United Kingdom
541846,22795,SWEETHEART RECIPE BOOK STAND,2,1/23/2011 12:43,6.75,13050.0,United Kingdom
579171,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,11/28/2011 14:30,8.95,13030.0,United Kingdom
556942,21136,PAINTED METAL PEARS ASSORTED,16,6/15/2011 16:42,1.69,14222.0,United Kingdom
555497,21078,SET/20 STRAWBERRY PAPER NAPKINS ,24,6/3/2011 15:03,0.85,16659.0,United Kingdom
580983,23524,WALL ART HORSE & PONY ,1,12/6/2011 16:26,7.46,,United Kingdom
572238,23509,MINI PLAYING CARDS FUN FAIR ,20,10/21/2011 14:50,0.42,15819.0,United Kingdom
564754,90145,SILVER HOOP EARRINGS WITH FLOWER,1,8/30/2011 10:29,6.23,,United Kingdom
549261,22698,PINK REGENCY TEACUP AND SAUCER,5,4/7/2011 12:35,2.95,14903.0,United Kingdom
C537581,S,SAMPLES,-1,12/7/2010 12:03,12.95,,United Kingdom
575895,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,11/11/2011 14:50,0.55,17052.0,United Kingdom
567901,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,9/22/2011 16:28,3.29,,United Kingdom
541827,21245,GREEN POLKADOT PLATE ,1,1/21/2011 17:05,3.29,,United Kingdom
575507,21888,BINGO SET,4,11/10/2011 10:32,3.75,17197.0,United Kingdom
544336,21668,RED STRIPE CERAMIC DRAWER KNOB,3,2/17/2011 19:36,1.25,13230.0,United Kingdom
574258,23221,REINDEER HEART DECORATION SILVER,1,11/3/2011 13:50,0.83,16891.0,United Kingdom
569524,85014B,RED RETROSPOT UMBRELLA,2,10/4/2011 14:42,5.95,14506.0,United Kingdom
581219,85032C,CURIOUS IMAGES GIFT WRAP SET,2,12/8/2011 9:28,1.63,,United Kingdom
543804,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3,2/13/2011 12:17,3.95,16434.0,United Kingdom
578470,23534,WALL ART STOP FOR TEA ,3,11/24/2011 12:38,5.95,16824.0,United Kingdom
568054,21232,STRAWBERRY CERAMIC TRINKET BOX,2,9/23/2011 12:50,1.25,16978.0,United Kingdom
551284,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,4/27/2011 14:05,1.25,15005.0,United Kingdom
554151,22623,BOX OF VINTAGE JIGSAW BLOCKS ,10,5/23/2011 11:07,5.95,14049.0,United Kingdom
540257,22766,PHOTO FRAME CORNICE,4,1/5/2011 17:33,2.95,12748.0,United Kingdom
551599,47566B,TEA TIME PARTY BUNTING,4,5/3/2011 11:34,4.95,15696.0,United Kingdom
561295,22467,GUMBALL COAT RACK,36,7/26/2011 12:28,2.1,15311.0,United Kingdom
547689,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,3/24/2011 14:55,6.95,17757.0,United Kingdom
562528,21989,PACK OF 20 SKULL PAPER NAPKINS,12,8/5/2011 13:52,0.85,12610.0,Italy
543448,22624,IVORY KITCHEN SCALES,2,2/8/2011 12:12,16.63,,United Kingdom
540995,84596L,BISCUITS SMALL BOWL LIGHT BLUE,5,1/13/2011 9:30,0.83,,United Kingdom
573123,23319,BOX OF 6 MINI 50'S CRACKERS,6,10/27/2011 16:23,2.49,13654.0,United Kingdom
569686,23391, I LOVE LONDON MINI BACKPACK,4,10/5/2011 14:50,4.15,12719.0,France
552838,85099B,JUMBO BAG RED RETROSPOT,10,5/11/2011 14:24,2.08,15732.0,United Kingdom
543651,22637,PIGGY BANK RETROSPOT ,4,2/11/2011 10:06,2.55,16306.0,United Kingdom
567671,47504K,ENGLISH ROSE GARDEN SECATEURS,2,9/21/2011 15:34,3.29,,United Kingdom
548807,20677,PINK POLKADOT BOWL,72,4/4/2011 12:54,1.06,16422.0,United Kingdom
562891,71459,HANGING JAM JAR T-LIGHT HOLDER,12,8/10/2011 12:18,0.85,13468.0,United Kingdom
577550,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,11/20/2011 15:05,1.25,17738.0,United Kingdom
571939,23504,PLAYING CARDS JUBILEE UNION JACK,12,10/20/2011 9:40,1.25,16260.0,United Kingdom
559055,47593B,SCOTTIE DOGS BABY BIB,4,7/5/2011 17:09,0.83,,United Kingdom
574170,23583,LUNCH BAG PAISLEY PARK  ,5,11/3/2011 11:43,1.65,16221.0,United Kingdom
563216,21975,PACK OF 60 DINOSAUR CAKE CASES,2,8/14/2011 13:14,0.55,17841.0,United Kingdom
577497,21107,CREAM SLICE FLANNEL PINK SPOT ,1,11/20/2011 12:22,2.95,17555.0,United Kingdom
541421,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,1/17/2011 17:44,8.29,,United Kingdom
561701,23005,TRAVEL CARD WALLET I LOVE LONDON,24,7/29/2011 10:41,0.42,13102.0,United Kingdom
546751,22567,20 DOLLY PEGS RETROSPOT,4,3/16/2011 12:45,1.25,13668.0,United Kingdom
547662,21622,VINTAGE UNION JACK CUSHION COVER,2,3/24/2011 13:12,4.95,14085.0,United Kingdom
565232,22839,3 TIER CAKE TIN GREEN AND CREAM,1,9/2/2011 9:30,29.13,,United Kingdom
574839,23089,GLASS BON BON JAR,2,11/7/2011 11:40,1.95,15493.0,United Kingdom
576329,23388,WOODLAND MINI BACKPACK,2,11/14/2011 15:22,8.29,,United Kingdom
570217,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6,10/9/2011 12:19,0.55,17323.0,United Kingdom
576832,23497,CLASSIC CHROME BICYCLE BELL ,24,11/16/2011 15:01,1.45,13102.0,United Kingdom
542526,21717,EASTER TIN BUCKET,2,1/28/2011 12:43,2.55,14659.0,United Kingdom
556905,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,6/15/2011 13:05,1.25,16904.0,United Kingdom
554648,21936,RED RETROSPOT PICNIC BAG,5,5/25/2011 12:44,2.95,12562.0,France
556471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/12/2011 11:47,2.95,16466.0,United Kingdom
544812,22549,PICTURE DOMINOES,1,2/23/2011 15:58,3.29,,United Kingdom
554147,23065,LARGE DECO JEWELLERY STAND,1,5/23/2011 10:48,12.5,12423.0,Belgium
565401,22729,ALARM CLOCK BAKELIKE ORANGE,1,9/2/2011 17:38,3.75,16686.0,United Kingdom
538524,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,7,12/13/2010 9:35,1.66,,United Kingdom
547063,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,3,3/20/2011 13:33,2.1,14769.0,United Kingdom
580759,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,24,12/6/2011 10:30,0.39,17593.0,United Kingdom
568408,22110,BIRD HOUSE HOT WATER BOTTLE,1,9/27/2011 10:40,8.29,,United Kingdom
580677,21429,RED GINGHAM ROSE JEWELLERY BOX,2,12/5/2011 14:40,1.95,16200.0,United Kingdom
562560,23207,LUNCH BAG ALPHABET DESIGN,2,8/5/2011 17:12,1.65,14156.0,EIRE
567507,23406,HOME SWEET HOME KEY HOLDER,1,9/20/2011 14:46,12.46,,United Kingdom
559338,21084,SET/6 COLLAGE PAPER CUPS,1,7/7/2011 16:30,0.83,,United Kingdom
542608,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,1/30/2011 13:51,1.25,16770.0,United Kingdom
542111,22843,BISCUIT TIN VINTAGE GREEN,2,1/25/2011 13:55,6.75,14341.0,United Kingdom
563538,20727,LUNCH BAG  BLACK SKULL.,1,8/17/2011 11:48,1.65,17841.0,United Kingdom
562114,22083,PAPER CHAIN KIT RETROSPOT,1,8/2/2011 16:14,5.79,,United Kingdom
536544,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,12/1/2010 14:32,8.47,,United Kingdom
556912,84596L,BISCUITS SMALL BOWL LIGHT BLUE,8,6/15/2011 13:26,0.42,15005.0,United Kingdom
562717,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,8/8/2011 15:42,8.29,,United Kingdom
576339,DOT,DOTCOM POSTAGE,1,11/14/2011 15:27,1500.36,14096.0,United Kingdom
537823,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,12/8/2010 14:25,11.02,,United Kingdom
562213,47566,PARTY BUNTING,3,8/3/2011 13:39,4.95,13975.0,United Kingdom
580632,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,12/5/2011 12:16,4.15,16360.0,United Kingdom
562113,23263,SET OF 3 WOODEN HEART DECORATIONS,1,8/2/2011 16:11,2.46,,United Kingdom
560568,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,7/19/2011 14:03,0.29,13895.0,United Kingdom
577850,22348,TEA BAG PLATE RED RETROSPOT,12,11/22/2011 11:04,0.85,14911.0,EIRE
551650,21519,GIN & TONIC DIET GREETING CARD ,12,5/3/2011 12:02,0.42,13089.0,United Kingdom
559662,22652,TRAVEL SEWING KIT,10,7/11/2011 13:32,1.65,16572.0,United Kingdom
547947,20718,RED RETROSPOT SHOPPER BAG,10,3/28/2011 15:03,1.25,15032.0,United Kingdom
581164,23332,IVORY WICKER HEART LARGE,6,12/7/2011 14:34,1.65,14395.0,United Kingdom
568301,22079,RIBBON REEL HEARTS DESIGN ,5,9/26/2011 12:45,1.65,16383.0,United Kingdom
546509,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,3/14/2011 12:15,1.25,14911.0,EIRE
576657,22556,PLASTERS IN TIN CIRCUS PARADE ,12,11/16/2011 11:03,1.65,12720.0,Germany
538368,21881,CUTE CATS TAPE,1,12/12/2010 10:57,0.65,15503.0,United Kingdom
559866,23344,JUMBO BAG 50'S CHRISTMAS ,10,7/13/2011 10:43,2.08,15795.0,United Kingdom
557875,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/23/2011 13:09,4.95,13300.0,United Kingdom
561875,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,7/31/2011 12:05,0.85,14885.0,United Kingdom
551276,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,4/27/2011 13:06,1.65,16016.0,United Kingdom
551004,DOT,DOTCOM POSTAGE,1,4/26/2011 9:48,176.71,,United Kingdom
567954,22037,ROBOT BIRTHDAY CARD,12,9/23/2011 8:30,0.42,13004.0,United Kingdom
565839,22412,METAL SIGN NEIGHBOURHOOD WITCH ,24,9/7/2011 11:46,2.1,13186.0,United Kingdom
553387,22873,NUMBER TILE COTTAGE GARDEN 5,1,5/16/2011 16:33,4.13,,United Kingdom
537638,22110,BIRD HOUSE HOT WATER BOTTLE,3,12/7/2010 15:28,7.62,,United Kingdom
571931,23529,WALL ART DOLLY GIRL ,1,10/19/2011 16:59,7.46,,United Kingdom
575854,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,11/11/2011 12:20,4.95,14125.0,United Kingdom
553721,23108,SET OF 10 LED DOLLY LIGHTS,12,5/18/2011 16:37,5.39,16570.0,United Kingdom
577472,23319,BOX OF 6 MINI 50'S CRACKERS,12,11/20/2011 11:28,2.49,14503.0,United Kingdom
542627,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1/31/2011 9:51,1.25,14426.0,United Kingdom
580612,23162,REGENCY TEA STRAINER,1,12/5/2011 11:58,7.46,,United Kingdom
568165,23136,IVORY WIRE SWEETHEART LETTER TRAY,6,9/25/2011 12:42,3.75,17131.0,United Kingdom
558888,22619,SET OF 6 SOLDIER SKITTLES,1,7/4/2011 15:29,3.75,14056.0,United Kingdom
568057,22424,ENAMEL BREAD BIN CREAM,2,9/23/2011 12:56,24.96,,United Kingdom
538177,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,9,12/10/2010 9:51,5.91,,United Kingdom
559039,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,7/5/2011 15:32,4.96,,United Kingdom
573346,21813,GARLAND WITH STARS AND BELLS,1,10/30/2011 12:18,4.95,17255.0,United Kingdom
572229,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,10/21/2011 14:23,1.25,14329.0,United Kingdom
578810,21754,HOME BUILDING BLOCK WORD,18,11/25/2011 13:27,5.45,16814.0,United Kingdom
566601,23404,HOME SWEET HOME BLACKBOARD,1,9/13/2011 15:57,4.95,16469.0,United Kingdom
564716,23321,SMALL WHITE HEART OF WICKER,4,8/28/2011 11:02,1.65,14810.0,United Kingdom
548148,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,3/29/2011 12:31,1.95,17931.0,United Kingdom
C559030,21868,POTTING SHED TEA MUG,-2,7/5/2011 14:51,1.25,16571.0,United Kingdom
538349,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,12/10/2010 14:59,0.85,,United Kingdom
541430,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,1/18/2011 9:50,6.95,12356.0,Portugal
536409,21811,CHRISTMAS HANGING HEART WITH BELL,1,12/1/2010 11:45,1.25,17908.0,United Kingdom
560926,23293,SET OF 12 FAIRY CAKE BAKING CASES,2,7/22/2011 9:20,2.46,,United Kingdom
553199,21251,DINOSAUR HEIGHT CHART STICKER SET,2,5/15/2011 15:13,2.95,17758.0,United Kingdom
576147,21484,CHICK GREY HOT WATER BOTTLE,4,11/14/2011 10:49,4.25,16303.0,United Kingdom
581412,21481,FAWN BLUE HOT WATER BOTTLE,1,12/8/2011 14:38,3.75,14415.0,United Kingdom
576906,22321,BIRD DECORATION RED RETROSPOT,24,11/17/2011 9:33,0.85,18225.0,United Kingdom
576837,22382,LUNCH BAG SPACEBOY DESIGN ,2,11/16/2011 15:16,4.13,,United Kingdom
541371,22584,PACK OF 6 PANNETONE GIFT BOXES,3,1/17/2011 14:51,2.55,13983.0,United Kingdom
553149,23167,SMALL CERAMIC TOP STORAGE JAR ,12,5/13/2011 14:16,0.83,14226.0,United Kingdom
549238,21181,PLEASE ONE PERSON METAL SIGN,12,4/7/2011 11:30,2.1,14667.0,United Kingdom
561209,82551,LAUNDRY 15C METAL SIGN,1,7/25/2011 16:57,2.46,,United Kingdom
556129,22745,POPPY'S PLAYHOUSE BEDROOM ,6,6/9/2011 10:46,2.1,14060.0,United Kingdom
580729,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,12/5/2011 17:24,1.63,,United Kingdom
556108,22356,CHARLOTTE BAG PINK POLKADOT,1,6/8/2011 17:59,1.63,,United Kingdom
546789,85099C,JUMBO  BAG BAROQUE BLACK WHITE,500,3/17/2011 10:17,1.65,15769.0,United Kingdom
575583,85099B,JUMBO BAG RED RETROSPOT,1,11/10/2011 11:55,2.08,14456.0,United Kingdom
560577,21232,STRAWBERRY CERAMIC TRINKET BOX,36,7/19/2011 15:07,1.25,18223.0,United Kingdom
579694,85049e,SCANDINAVIAN REDS RIBBONS,1,11/30/2011 14:11,3.29,,United Kingdom
541796,22767,TRIPLE PHOTO FRAME CORNICE ,2,1/21/2011 13:55,9.95,14092.0,United Kingdom
580558,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,12/5/2011 10:19,2.95,14931.0,Channel Islands
553935,35810A,ENAMEL PINK COFFEE CONTAINER,1,5/20/2011 10:32,0.83,15856.0,United Kingdom
547666,22708,WRAP DOLLY GIRL,25,3/24/2011 13:23,0.42,14235.0,United Kingdom
537036,79067,CORONA MEXICAN TRAY,1,12/3/2010 17:28,3.75,15545.0,United Kingdom
564729,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,8/28/2011 12:44,1.25,13137.0,United Kingdom
541424,22227,HANGING HEART MIRROR DECORATION ,2,1/17/2011 17:57,1.25,,United Kingdom
545301,20677,PINK POLKADOT BOWL,8,3/1/2011 12:26,1.25,12679.0,France
555842,21622,VINTAGE UNION JACK CUSHION COVER,3,6/7/2011 12:54,4.95,17874.0,United Kingdom
552234,47593B,SCOTTIE DOGS BABY BIB,1,5/6/2011 16:01,0.83,,United Kingdom
568141,22691,DOORMAT WELCOME SUNRISE,1,9/25/2011 11:21,8.25,16326.0,United Kingdom
564321,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,8/24/2011 13:22,8.95,15059.0,United Kingdom
545667,22610,PENS ASSORTED FUNNY FACE,1,3/4/2011 16:07,1.63,,United Kingdom
576326,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/14/2011 15:18,0.95,16504.0,United Kingdom
567850,22945,CHRISTMAS METAL TAGS ASSORTED ,12,9/22/2011 13:18,0.85,15067.0,United Kingdom
548860,21088,SET/6 FRUIT SALAD PAPER CUPS,3,4/4/2011 13:38,0.19,13263.0,United Kingdom
541219,22502,PICNIC BASKET WICKER SMALL,1,1/14/2011 14:06,8.29,,United Kingdom
556813,21314,SMALL GLASS HEART TRINKET POT,1,6/14/2011 17:28,4.13,,United Kingdom
574298,23345, DOLLY GIRL BEAKER,1,11/3/2011 15:56,2.46,,United Kingdom
566285,23091,ZINC HERB GARDEN CONTAINER,3,9/11/2011 14:51,6.25,13611.0,United Kingdom
580730,22070,SMALL RED RETROSPOT MUG IN BOX ,1,12/5/2011 17:28,7.46,,United Kingdom
566082,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,9/9/2011 10:09,0.62,16293.0,United Kingdom
547398,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,3/22/2011 16:55,20.79,,United Kingdom
544214,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2/17/2011 11:19,5.79,,United Kingdom
563696,21749,LARGE RED RETROSPOT WINDMILL,6,8/18/2011 13:38,2.1,12962.0,United Kingdom
570024,23322,LARGE WHITE HEART OF WICKER,2,10/7/2011 10:29,2.95,17975.0,United Kingdom
565232,84978,HANGING HEART JAR T-LIGHT HOLDER,1,9/2/2011 9:30,2.46,,United Kingdom
546642,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,3/15/2011 13:13,2.55,12779.0,Poland
575911,22801,ANTIQUE GLASS PEDESTAL BOWL,4,11/11/2011 16:13,3.75,17314.0,United Kingdom
571549,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,10/18/2011 8:12,1.25,13536.0,United Kingdom
562939,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,12,8/11/2011 8:37,3.25,15498.0,United Kingdom
574740,22897,OVEN MITT APPLES DESIGN,30,11/6/2011 16:07,1.45,12357.0,Switzerland
558191,22475,SKULL DESIGN TV DINNER TRAY,1,6/27/2011 12:16,4.95,16869.0,United Kingdom
544105,22457,NATURAL SLATE HEART CHALKBOARD ,6,2/16/2011 10:38,2.95,17567.0,United Kingdom
571913,23080,RED METAL BOX TOP SECRET,2,10/19/2011 15:29,8.25,18210.0,United Kingdom
540255,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,1/5/2011 16:50,2.51,,United Kingdom
546127,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,3/9/2011 14:57,6.95,17730.0,United Kingdom
558809,23301,GARDENERS KNEELING PAD KEEP CALM ,1,7/4/2011 11:10,3.29,,United Kingdom
538507,21844,RED RETROSPOT MUG,2,12/12/2010 13:26,2.95,15547.0,United Kingdom
562213,85049D,BRIGHT BLUES RIBBONS ,3,8/3/2011 13:39,1.25,13975.0,United Kingdom
581492,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,12/9/2011 10:03,1.63,,United Kingdom
578950,22555,PLASTERS IN TIN STRONGMAN,1,11/27/2011 14:40,1.65,17885.0,United Kingdom
580520,23301,GARDENERS KNEELING PAD KEEP CALM ,5,12/4/2011 14:55,1.65,13521.0,United Kingdom
562568,21880,RED RETROSPOT TAPE,12,8/7/2011 11:59,0.65,12720.0,Germany
555199,21784,SHOE SHINE BOX ,1,6/1/2011 12:05,9.95,14606.0,United Kingdom
553671,22502,PICNIC BASKET WICKER SMALL,1,5/18/2011 12:37,5.95,13659.0,United Kingdom
544037,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2/15/2011 11:31,0.85,14961.0,United Kingdom
547651,85175,CACTI T-LIGHT CANDLES,32,3/24/2011 12:11,0.42,16904.0,United Kingdom
575947,84992,72 SWEETHEART FAIRY CAKE CASES,1,11/13/2011 11:50,2.08,,United Kingdom
559527,21907,I'M ON HOLIDAY METAL SIGN,6,7/10/2011 11:24,2.1,17787.0,United Kingdom
559933,21871,SAVE THE PLANET MUG,2,7/14/2011 9:54,1.25,16719.0,United Kingdom
571713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/18/2011 16:58,5.79,,United Kingdom
545523,21385,IVORY HANGING DECORATION  HEART,8,3/3/2011 12:41,0.85,14524.0,United Kingdom
575930,23534,WALL ART STOP FOR TEA ,7,11/11/2011 17:58,12.46,,United Kingdom
574705,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,11/6/2011 14:06,165.0,14553.0,United Kingdom
547962,22434,BALLOON PUMP WITH 10 BALLOONS,8,3/28/2011 15:38,1.95,12957.0,United Kingdom
567093,22113,GREY HEART HOT WATER BOTTLE,4,9/16/2011 12:50,4.25,17144.0,United Kingdom
569120,22539,MINI JIGSAW DOLLY GIRL,24,9/30/2011 12:58,0.42,12583.0,France
567671,20674,GREEN POLKADOT BOWL,1,9/21/2011 15:34,2.46,,United Kingdom
540265,21257,VICTORIAN SEWING BOX MEDIUM,2,1/6/2011 10:46,7.95,15271.0,United Kingdom
561192,22098,BOUDOIR SQUARE TISSUE BOX,2,7/25/2011 13:45,0.39,16033.0,United Kingdom
566345,21327,SKULLS WRITING SET ,8,9/12/2011 12:27,1.65,17685.0,United Kingdom
575583,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,11/10/2011 11:55,1.65,14456.0,United Kingdom
547209,21506,"FANCY FONT BIRTHDAY CARD, ",24,3/21/2011 14:44,0.42,13081.0,United Kingdom
566073,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,9/8/2011 19:58,3.75,14562.0,United Kingdom
537638,35646,VINTAGE BEAD PINK EVENING BAG,1,12/7/2010 15:28,8.47,,United Kingdom
558902,21989,PACK OF 20 SKULL PAPER NAPKINS,12,7/4/2011 16:08,0.85,13001.0,United Kingdom
580134,23428,IVORY RETRO KITCHEN WALL CLOCK,4,12/1/2011 19:24,8.15,13102.0,United Kingdom
555368,21781,MA CAMPAGNE CUTLERY BOX,1,6/2/2011 14:30,14.95,13437.0,United Kingdom
559052,22697,GREEN REGENCY TEACUP AND SAUCER,3,7/5/2011 16:53,5.79,,United Kingdom
581426,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,12/8/2011 15:31,0.85,17757.0,United Kingdom
542999,DOT,DOTCOM POSTAGE,1,2/2/2011 12:16,142.29,,United Kingdom
576091,90214S,"LETTER ""S"" BLING KEY RING",12,11/14/2011 9:00,1.25,16779.0,United Kingdom
560928,23227,FILIGREE HEART BUTTERFLY WHITE ,24,7/22/2011 10:00,1.25,14852.0,United Kingdom
575500,22470,HEART OF WICKER LARGE,6,11/10/2011 9:57,2.95,16003.0,United Kingdom
539436,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,12/17/2010 14:49,5.91,,United Kingdom
538449,21181,PLEASE ONE PERSON METAL SIGN,4,12/12/2010 12:24,2.1,17085.0,United Kingdom
568378,21679,SKULLS  STICKERS,36,9/27/2011 8:57,0.85,13035.0,United Kingdom
580727,22076,6 RIBBONS EMPIRE  ,11,12/5/2011 17:17,1.25,14096.0,United Kingdom
566364,23165,LARGE CERAMIC TOP STORAGE JAR,12,9/12/2011 12:32,1.65,15253.0,United Kingdom
551958,21243,PINK  POLKADOT PLATE ,8,5/5/2011 12:37,1.69,13883.0,United Kingdom
541241,21389,IVORY HANGING DECORATION  BIRD,4,1/16/2011 11:08,0.85,13782.0,United Kingdom
578827,21833,CAMOUFLAGE LED TORCH,1,11/25/2011 14:25,3.29,,United Kingdom
560885,22668,PINK BABY BUNTING,5,7/21/2011 16:20,2.95,16188.0,United Kingdom
548188,22917,HERB MARKER ROSEMARY,2,3/29/2011 15:12,0.65,13263.0,United Kingdom
C550475,85152,HAND OVER THE CHOCOLATE   SIGN ,-2,4/18/2011 13:59,1.85,13798.0,United Kingdom
541206,21429,RED GINGHAM ROSE JEWELLERY BOX,96,1/14/2011 12:24,1.45,14646.0,Netherlands
580519,20719,WOODLAND CHARLOTTE BAG,72,12/4/2011 14:51,2.46,,United Kingdom
571030,22302,COFFEE MUG PEARS  DESIGN,12,10/13/2011 12:26,2.55,12876.0,Belgium
580632,22752,SET 7 BABUSHKA NESTING BOXES,2,12/5/2011 12:16,3.95,16360.0,United Kingdom
